"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.796145130E1,-1.257777214E-2,1.980724335E-1,3.256560266E-1
6.796622880E1,-7.789897919E-2,1.667842865E-1,2.882966697E-1
6.797100625E1,-1.122450829E-1,1.298561096E-1,2.623207569E-1
6.797578369E1,-1.668542624E-1,9.386348724E-2,2.405430973E-1
6.798056119E1,-2.066670656E-1,6.709194183E-2,2.193114161E-1
6.798533864E1,-2.562108040E-1,7.911682129E-2,1.879395545E-1
6.799011609E1,-3.211902380E-1,8.869171143E-2,1.305954456E-1
6.799489354E1,-3.375452757E-1,7.388019562E-2,9.959667921E-2
6.799967104E1,-3.666929007E-1,7.226467133E-2,5.145132542E-2
6.800444849E1,-3.759043217E-1,5.110645294E-2,1.548179984E-2
6.800922593E1,-3.695378304E-1,3.666210175E-2,1.235285401E-2
6.801400343E1,-3.762294054E-1,1.760387421E-2,2.929520607E-2
6.801878088E1,-3.419096470E-1,9.980201721E-3,3.357797861E-2
6.802355833E1,-3.031114340E-1,1.235008240E-3,6.215417385E-2
6.802833583E1,-2.802141905E-1,1.568412781E-2,8.743819594E-2
6.803311328E1,-2.616863251E-1,3.060340881E-2,1.000365615E-1
6.803789072E1,-2.343913317E-1,5.489444733E-2,8.043274283E-2
6.804266817E1,-2.151051760E-1,1.033010483E-1,5.200934410E-2
6.804744567E1,-2.102578878E-1,1.002836227E-1,3.031522036E-2
6.805222312E1,-2.268816233E-1,1.014432907E-1,-2.166232467E-2
6.805700057E1,-2.315529585E-1,1.447172165E-1,-1.048547029E-1
6.806177807E1,-2.392293215E-1,1.650915146E-1,-1.616035700E-1
6.806655552E1,-2.599908113E-1,1.526727676E-1,-2.152978331E-1
6.807133296E1,-2.314690351E-1,1.195964813E-1,-2.416875511E-1
6.807611041E1,-2.275099754E-1,1.105432510E-1,-2.286407053E-1
6.808088791E1,-2.171694040E-1,9.683322906E-2,-2.169061899E-1
6.808566536E1,-2.028247118E-1,5.596446991E-2,-1.625172943E-1
6.809044281E1,-1.596273184E-1,1.010322571E-2,-9.955540299E-2
6.809522031E1,-8.591175079E-2,-1.756095886E-2,-4.098296165E-2
6.809999776E1,-6.189584732E-2,-7.462978363E-2,2.647027373E-2
6.810477520E1,-3.858006001E-2,-1.045103073E-1,8.906608820E-2
6.810955270E1,-4.675316811E-2,-1.412353516E-1,1.575939953E-1
6.811433015E1,-6.613397598E-2,-1.669836044E-1,2.179862559E-1
6.811910760E1,-7.885694504E-2,-1.812524796E-1,2.662139833E-1
6.812388505E1,-9.917759895E-2,-2.096490860E-1,3.332963288E-1
6.812866255E1,-1.152201891E-1,-2.105283737E-1,3.869112432E-1
6.813344000E1,-1.245081425E-1,-2.535200119E-1,4.285754263E-1
6.813821744E1,-1.259887218E-1,-2.902336121E-1,4.631075263E-1
6.814299494E1,-1.350888014E-1,-3.118162155E-1,5.114096403E-1
6.814777239E1,-1.582623720E-1,-2.934818268E-1,5.431224704E-1
6.815254984E1,-1.609334946E-1,-2.664194107E-1,4.863766134E-1
6.815732729E1,-2.157255411E-1,-2.141027451E-1,4.012021422E-1
6.816210479E1,-2.367819548E-1,-2.055501938E-1,3.612942696E-1
6.816688224E1,-2.375538349E-1,-2.018375397E-1,2.650992870E-1
6.817165968E1,-2.501868010E-1,-1.839294434E-1,1.515217125E-1
6.817643718E1,-2.509484291E-1,-1.424579620E-1,1.184865534E-1
6.818121463E1,-2.061802149E-1,-9.245109558E-2,3.408807516E-2
6.818599208E1,-1.494771242E-1,-5.828571320E-2,-4.456141591E-2
6.819076958E1,-6.424677372E-2,-4.990577698E-2,-1.270708740E-1
6.819554703E1,2.223324776E-2,-7.596492767E-2,-2.115940601E-1
6.820032447E1,8.334040642E-2,-8.098125458E-2,-2.622406185E-1
6.820510192E1,1.060521603E-1,-7.641315460E-2,-2.855076492E-1
6.820987942E1,8.779084682E-2,-9.911060333E-2,-3.207322657E-1
6.821465687E1,8.414483070E-2,-1.363964081E-1,-3.461969495E-1
6.821943432E1,1.008424759E-1,-1.490116119E-1,-3.238026202E-1
6.822421182E1,1.301099062E-1,-1.674127579E-1,-2.751772702E-1
6.822898927E1,1.853588820E-1,-1.601390839E-1,-2.162353396E-1
6.823376671E1,2.551202774E-1,-1.232481003E-1,-1.447053552E-1
6.823854421E1,3.359788656E-1,-9.611415863E-2,-8.373880386E-2
6.824332166E1,4.136188030E-1,-7.509803772E-2,-1.125037670E-2
6.824809911E1,4.572649598E-1,-7.200622559E-2,3.584194183E-2
6.825287661E1,4.702154994E-1,-5.880641937E-2,4.004061222E-2
6.825765406E1,4.574027658E-1,-2.135181427E-2,3.011527658E-2
6.826243151E1,4.452162981E-1,2.711391449E-2,1.151579618E-2
6.826720895E1,3.996570110E-1,8.351516724E-2,-1.515918970E-2
6.827198645E1,3.643931746E-1,1.335620880E-1,-4.933094978E-2
6.827676390E1,3.328917623E-1,1.618928909E-1,-8.087384701E-2
6.828154135E1,3.073627949E-1,1.918172836E-1,-8.149227500E-2
6.828631885E1,2.646897435E-1,2.019681931E-1,-1.076550484E-1
6.829109630E1,2.404552698E-1,1.847858429E-1,-1.397092342E-1
6.829587375E1,2.290503979E-1,1.826028824E-1,-1.383649707E-1
6.830065125E1,2.399407625E-1,2.042026520E-1,-1.424989402E-1
6.830542869E1,2.700279951E-1,2.072639465E-1,-1.477128267E-1
6.831020614E1,3.138208985E-1,2.020282745E-1,-1.053965986E-1
6.831498359E1,3.487147689E-1,1.974639893E-1,-6.029728055E-2
6.831976109E1,4.050753117E-1,1.728019714E-1,-3.371399641E-2
6.832453854E1,4.573404789E-1,1.151704788E-1,-7.672905922E-3
6.832931599E1,4.990100265E-1,5.628776550E-2,1.488661766E-2
6.833409349E1,5.111909509E-1,1.494407654E-3,4.234343767E-2
6.833887093E1,5.137246847E-1,-3.678131104E-2,5.099242926E-2
6.834364838E1,4.674807191E-1,-4.799652100E-2,6.274366379E-2
6.834842588E1,3.929792047E-1,-5.611801147E-2,6.999397278E-2
6.835320333E1,2.806200385E-1,-9.738922119E-2,3.999722004E-2
6.835798078E1,1.847579479E-1,-1.027021408E-1,-2.293708920E-2
6.836275822E1,8.539628983E-2,-1.032428741E-1,-7.985684276E-2
6.836753572E1,-8.205175400E-4,-1.103115082E-1,-1.434673369E-1
6.837231317E1,-5.984139442E-2,-9.005069733E-2,-2.154868841E-1
6.837709062E1,-1.083284616E-1,-4.858303070E-2,-2.783429623E-1
6.838186812E1,-1.552938223E-1,-2.524375916E-2,-3.201813698E-1
6.838664557E1,-1.954370737E-1,2.659797668E-3,-3.898699284E-1
6.839142302E1,-2.045398951E-1,2.025794983E-2,-3.882396519E-1
6.839620052E1,-2.112593651E-1,1.637077332E-2,-3.887407184E-1
6.840097796E1,-2.227525711E-1,1.846313477E-2,-3.385735154E-1
6.840575541E1,-2.427070141E-1,1.993942261E-2,-2.844248414E-1
6.841053291E1,-2.234755754E-1,5.390167236E-3,-2.143575847E-1
6.841531036E1,-2.104438543E-1,-6.079673767E-3,-1.211585701E-1
6.842008781E1,-1.904820204E-1,-2.931594849E-2,-3.178644180E-2
6.842486531E1,-1.826331615E-1,-9.058952332E-3,5.095341802E-2
6.842964276E1,-1.993077993E-1,-1.866054535E-2,9.714287519E-2
6.843442020E1,-2.130650282E-1,-3.949451447E-2,-3.084480762E-3
6.843919765E1,-2.376294136E-1,-3.231239319E-2,-2.217251062E-2
6.844397515E1,-2.949765921E-1,-2.759265900E-2,-2.351856232E-2
6.844875260E1,-3.279324770E-1,-5.616855621E-2,-1.455281675E-1
6.845353005E1,-3.147395849E-1,-6.378459930E-2,-1.207014024E-1
6.845830755E1,-2.664766312E-1,-9.392833710E-2,-7.769554853E-2
6.846308500E1,-1.981784105E-1,-8.352375031E-2,-4.633310437E-2
6.846786244E1,-1.448884010E-1,-6.314277649E-2,-6.963789463E-3
6.847263994E1,-9.633624554E-2,-3.346633911E-2,1.328897476E-2
6.847741739E1,-7.086265087E-2,1.729393005E-2,1.280868053E-2
6.848219484E1,-8.311486244E-2,7.683753967E-3,4.046028852E-2
6.848697234E1,-9.951078892E-2,-1.552200317E-2,4.632240534E-2
6.849174979E1,-1.403341293E-1,-2.612590790E-2,4.000532627E-2
6.849652724E1,-1.636848450E-1,-2.124404907E-2,4.064255953E-2
6.850130474E1,-1.413654089E-1,-2.297687531E-2,5.707210302E-2
6.850608218E1,-1.425037384E-1,-1.821422577E-2,6.496495008E-2
6.851085963E1,-1.348270178E-1,-1.766681671E-2,7.775270939E-2
6.851563708E1,-1.124491692E-1,-2.782535553E-2,7.942581177E-2
6.852041458E1,-7.669723034E-2,-2.486991882E-2,6.644785404E-2
6.852519203E1,-6.439471245E-2,-4.449081421E-2,6.022977829E-2
6.852996947E1,-4.273736477E-2,-6.632995605E-2,6.546282768E-2
6.853474697E1,-3.249645233E-2,-1.040039062E-1,4.465276003E-2
6.853952442E1,-3.953444958E-2,-1.051712036E-1,2.690851688E-2
6.854430187E1,-4.725563526E-2,-9.211349487E-2,1.763194799E-2
6.854907937E1,-7.345104218E-2,-1.046962738E-1,5.551993847E-3
6.855385682E1,-8.072876930E-2,-9.645175934E-2,5.420148373E-3
6.855863427E1,-8.712518215E-2,-7.765197754E-2,8.333981037E-3
6.856341177E1,-7.653355598E-2,-3.472614288E-2,1.420754194E-2
6.856818921E1,-5.733370781E-2,-5.837440491E-3,8.878529072E-3
6.857296666E1,-4.560351372E-2,1.862144470E-2,-1.404696703E-2
6.857774411E1,-3.582978249E-2,5.591011047E-2,-2.242827415E-2
6.858252161E1,-4.351294041E-2,8.040142059E-2,-4.662773013E-2
6.858729906E1,-7.371830940E-2,3.526878357E-2,-7.111427188E-2
6.859207656E1,-8.781123161E-2,2.192401886E-2,-9.645771980E-2
6.859685401E1,-1.143424511E-1,1.578998566E-2,-1.297788024E-1
6.860163145E1,-1.379023790E-1,1.561260223E-2,-1.551612318E-1
6.860640890E1,-1.786651611E-1,1.066398621E-2,-1.649663448E-1
6.861118640E1,-1.789456606E-1,-7.848739624E-4,-1.855661869E-1
6.861596385E1,-1.730068922E-1,-3.874778748E-3,-1.989814639E-1
6.862074130E1,-1.567221880E-1,3.120422363E-3,-1.900165975E-1
6.862551880E1,-1.330438852E-1,1.834392548E-2,-1.877916157E-1
6.863029625E1,-8.710443974E-2,2.631378174E-2,-1.631186306E-1
6.863507369E1,-5.052220821E-2,1.582622528E-2,-1.388342977E-1
6.863985119E1,-5.891084671E-3,2.560424805E-2,-9.757661819E-2
6.864462864E1,3.063237667E-2,9.193420410E-3,-3.941646218E-2
6.864940609E1,6.399309635E-2,7.763862610E-3,1.948615909E-2
6.865418359E1,8.992588520E-2,9.303092957E-3,3.705832362E-2
6.865896104E1,1.039013863E-1,-1.882839203E-2,5.419763923E-2
6.866373849E1,1.582701206E-1,-3.365707397E-2,6.185647845E-2
6.866851599E1,1.762540340E-1,-3.469467163E-2,6.144031882E-2
6.867329343E1,1.812225580E-1,-2.324485779E-2,5.458912253E-2
6.867807088E1,1.768977642E-1,-4.152584076E-2,3.495213389E-2
6.868284838E1,1.768877506E-1,-4.302883148E-2,1.376029849E-2
6.868762583E1,1.764219999E-1,-5.873394012E-2,-1.025062799E-2
6.869240328E1,1.742851734E-1,-5.946445465E-2,-6.726402044E-2
6.869718078E1,1.580740213E-1,-5.422687531E-2,-1.120884120E-1
6.870195822E1,1.582010984E-1,-4.662799835E-2,-1.435917616E-1
6.870673567E1,1.619530916E-1,-1.652431488E-2,-1.816878617E-1
6.871151317E1,1.610569954E-1,3.235149384E-2,-1.997214258E-1
6.871629062E1,1.609065533E-1,5.712890625E-2,-1.906729043E-1
6.872106807E1,1.774436235E-1,4.969120026E-2,-1.630376875E-1
6.872584557E1,1.916174889E-1,6.192970276E-2,-1.253309846E-1
6.873062302E1,1.791160107E-1,6.401157379E-2,-7.446670532E-2
6.873540046E1,1.799613237E-1,9.042453766E-2,-5.080550909E-3
6.874017791E1,1.862761974E-1,8.164215088E-2,4.821997881E-2
6.874495541E1,1.595132351E-1,8.957004547E-2,9.933614731E-2
6.874973286E1,1.455007792E-1,8.853149414E-2,1.318870783E-1
6.875451031E1,1.346952915E-1,7.445812225E-2,1.406785846E-1
6.875928781E1,1.371269226E-1,4.448509216E-2,1.496779919E-1
6.876406526E1,1.657795906E-1,1.596164703E-2,1.611653864E-1
6.876884276E1,1.860035658E-1,1.497745514E-2,1.708382368E-1
6.877362020E1,1.748366356E-1,3.947257996E-3,1.881822944E-1
6.877839765E1,1.596554518E-1,-1.410388947E-2,2.000597417E-1
6.878317515E1,1.476687193E-1,-1.479053497E-2,2.332828343E-1
6.878795260E1,1.223393679E-1,-6.544113159E-3,2.478638887E-1
6.879273005E1,8.073401451E-2,3.841876984E-2,2.216708958E-1
6.879750755E1,1.047801971E-2,5.452823639E-2,1.948251128E-1
6.880228500E1,-1.537978649E-2,7.937717438E-2,2.165459991E-1
6.880706244E1,-2.852094173E-2,7.019805908E-2,1.422854662E-1
6.881183994E1,-1.645731926E-2,3.500366211E-2,3.521355987E-2
6.881661739E1,-6.967473030E-2,4.259109497E-3,1.817408204E-2
6.882139484E1,-1.118892431E-1,2.820968628E-3,-5.136668682E-3
6.882617229E1,-1.456043720E-1,2.985382080E-2,-6.636762619E-2
6.883094979E1,-1.388362646E-1,3.884887695E-2,-7.666760683E-2
6.883572724E1,-1.156938076E-1,3.884792328E-2,-1.106827855E-1
6.884050468E1,-7.553064823E-2,1.490592957E-3,-1.885885149E-1
6.884528218E1,-9.276330471E-2,-3.020191193E-2,-2.445358038E-1
6.885005963E1,-1.265754700E-1,-6.636047363E-2,-2.532495260E-1
6.885483708E1,-1.454688311E-1,-7.908916473E-2,-2.451368272E-1
6.885961458E1,-1.494777203E-1,-9.052658081E-2,-2.302804440E-1
6.886439203E1,-1.315550804E-1,-9.118938446E-2,-2.015065849E-1
6.886916953E1,-1.036982536E-1,-1.131973267E-1,-1.529029608E-1
6.887394697E1,-5.588078499E-2,-7.332324982E-2,-9.045660496E-2
6.887872442E1,-2.670693398E-2,-3.732395172E-2,-1.652401686E-2
6.888350187E1,8.163571358E-3,5.495071411E-3,3.961879015E-2
6.888827937E1,1.800668240E-2,2.128314972E-2,8.953490853E-2
6.889305682E1,2.611231804E-2,3.042602539E-2,1.136791408E-1
6.889783432E1,-1.908218861E-2,4.307556152E-2,1.246506870E-1
6.890261177E1,-5.732047558E-2,5.087375641E-2,1.150049269E-1
6.890738921E1,-7.443249226E-2,4.081439972E-2,8.589959145E-2
6.891216666E1,-9.784913063E-2,4.568576813E-2,2.258634567E-2
6.891694416E1,-9.268057346E-2,3.508949280E-2,-4.454445839E-2
6.892172161E1,-1.024086475E-1,3.763866425E-2,-1.071580946E-1
6.892649906E1,-9.902894497E-2,2.297973633E-2,-1.311102211E-1
6.893127656E1,-9.211230278E-2,3.041648865E-2,-1.583955586E-1
6.893605400E1,-1.166075468E-1,5.561828613E-2,-1.715563536E-1
6.894083150E1,-1.242974997E-1,3.851127625E-2,-1.518758237E-1
6.894560895E1,-1.307151318E-1,2.868747711E-2,-1.090210378E-1
6.895038640E1,-1.258370876E-1,9.465217590E-3,-6.207743287E-2
6.895516390E1,-1.126006842E-1,2.880096436E-3,-1.444780827E-2
6.895994135E1,-1.142897606E-1,2.286911011E-3,3.872632980E-2
6.896471880E1,-1.170895100E-1,-1.549816132E-2,9.276449680E-2
6.896949625E1,-1.144481897E-1,-1.236438751E-2,1.287250817E-1
6.897427374E1,-1.183885336E-1,-3.893184662E-2,1.699645817E-1
6.897905119E1,-1.026419401E-1,-4.213714600E-2,1.784264743E-1
6.898382869E1,-7.274580002E-2,-7.616233826E-2,1.644745171E-1
6.898860614E1,-8.871304989E-2,-1.027822495E-1,1.579620540E-1
6.899338359E1,-8.905124664E-2,-1.066284180E-1,1.427272856E-1
6.899816104E1,-8.698439598E-2,-8.434295654E-2,1.325294971E-1
6.900293854E1,-9.916484356E-2,-5.572128296E-2,9.645837545E-2
6.900771598E1,-1.052706242E-1,-3.920078278E-2,8.337825537E-2
6.901249343E1,-1.065465212E-1,-3.883552551E-2,7.710859179E-2
6.901727093E1,-1.362954378E-1,-1.593112946E-2,6.321588159E-2
6.902204838E1,-1.302559376E-1,2.030372620E-3,4.883596301E-2
6.902682588E1,-1.213731766E-1,1.211738586E-2,4.112938046E-2
6.903160333E1,-1.297428608E-1,2.924346924E-2,3.118112683E-2
6.903638078E1,-9.895086288E-2,5.630493164E-2,2.244526148E-2
6.904115828E1,-9.982359409E-2,6.713390350E-2,1.551645994E-2
6.904593572E1,-9.294152260E-2,4.525756836E-2,2.810963988E-2
6.905071317E1,-1.056988239E-1,4.728794098E-2,3.892838955E-2
6.905549067E1,-1.152577400E-1,8.395195007E-3,6.445541978E-2
6.906026812E1,-1.147189140E-1,-4.083633423E-3,8.030900359E-2
6.906504557E1,-1.176546812E-1,-1.822853088E-2,8.672177792E-2
6.906982307E1,-1.324261427E-1,-3.168201447E-2,-2.333259583E-2
6.907460052E1,-1.341307163E-1,-3.673171997E-2,-7.257243991E-2
6.907937796E1,-1.616109610E-1,-1.922130585E-2,-5.045145750E-3
6.908415546E1,-1.615976095E-1,-3.920936584E-2,-2.636730671E-2
6.908893291E1,-1.479566097E-1,-4.181957245E-2,-8.093219995E-2
6.909371036E1,-1.521908045E-1,-1.829910278E-2,-1.338227987E-1
6.909848786E1,-1.552712917E-1,-1.338100433E-2,-7.814556360E-2
6.910326531E1,-1.378324032E-1,-7.368087769E-3,-1.986283064E-2
6.910804276E1,-1.045587063E-1,8.668899536E-3,1.315388083E-2
6.911282026E1,-4.132330418E-2,-9.565353394E-4,4.507431388E-2
6.911759770E1,-3.550469875E-2,4.326820374E-3,5.568924546E-2
6.912237515E1,-4.690444469E-2,-7.055282593E-3,6.482714415E-2
6.912715265E1,-7.953321934E-2,-4.089450836E-2,4.221084714E-2
6.913193010E1,-9.883892536E-2,-4.183769226E-2,1.890909672E-2
6.913670755E1,-1.162843704E-1,-4.516601562E-2,-2.064582705E-2
6.914148505E1,-1.123744249E-1,-6.391811371E-2,-5.448043346E-2
6.914626250E1,-8.137226105E-2,-7.007598877E-2,-9.114632010E-2
6.915103994E1,-3.823149204E-2,-5.778694153E-2,-9.995964170E-2
6.915581744E1,-2.046763897E-2,-5.627155304E-2,-1.032670438E-1
6.916059489E1,-9.388685226E-3,-2.865123749E-2,-1.075565815E-1
6.916537234E1,-7.921934128E-3,-5.989074707E-3,-9.981125593E-2
6.917014984E1,-5.313515663E-3,-1.020050049E-2,-8.949521184E-2
6.917492729E1,-2.415812016E-2,1.634597778E-3,-8.299595118E-2
6.917970479E1,-3.757572174E-2,6.837844849E-3,-6.238499284E-2
6.918448224E1,-3.967308998E-2,1.898765564E-3,-5.495971441E-2
6.918925968E1,-3.171706200E-2,1.479053497E-2,-3.037649393E-2
6.919403718E1,-3.398692608E-2,-1.337242126E-2,-1.899760962E-2
6.919881463E1,-1.251518726E-2,-4.486560822E-2,-2.365154028E-2
6.920359208E1,-1.264512539E-2,-4.644775391E-2,-4.069629312E-2
6.920836958E1,-1.452684402E-3,-4.385566711E-2,-4.155948758E-2
6.921314703E1,-7.620453835E-3,-3.713893890E-2,-4.785218835E-2
6.921792447E1,-1.195585728E-2,-4.411983490E-2,-5.707952380E-2
6.922270197E1,1.639091969E-2,-4.985237122E-2,-5.673193932E-2
6.922747942E1,2.066421509E-2,-3.419876099E-2,-5.526962876E-2
6.923225687E1,8.300900459E-3,-4.714679718E-2,-5.624485016E-2
6.923703437E1,5.495548248E-3,-4.456424713E-2,-4.065132141E-2
6.924181182E1,-7.437109947E-3,-3.905010223E-2,-4.597422481E-2
6.924658932E1,1.657366753E-3,-1.519584656E-2,-4.471501708E-2
6.925136677E1,2.248406410E-3,-6.984710693E-3,-3.399789333E-2
6.925614421E1,7.576346397E-3,-1.129913330E-2,-3.765723109E-2
6.926092171E1,1.040816307E-2,-1.953125000E-3,-4.532098770E-2
6.926569916E1,7.848858833E-3,-1.586914062E-3,-3.689423203E-2
6.927047661E1,2.488052845E-2,2.843189240E-2,-4.270538688E-2
6.927525411E1,3.758740425E-2,2.497005463E-2,-5.788978934E-2
6.928003156E1,3.895032406E-2,4.289436340E-2,-5.797696114E-2
6.928480901E1,5.395233631E-2,2.033329010E-2,-7.407608628E-2
6.928958650E1,4.454922676E-2,1.220607758E-2,-7.348981500E-2
6.929436395E1,3.229928017E-2,2.966690063E-2,-8.068192005E-2
6.929914140E1,2.004766464E-2,4.162502289E-2,-8.783274889E-2
6.930391890E1,1.733541489E-2,3.330707550E-2,-9.737077355E-2
6.930869635E1,1.342821121E-2,6.071090698E-3,-1.080508232E-1
6.931347380E1,3.500163555E-2,2.790451050E-3,-1.182694435E-1
6.931825130E1,2.309179306E-2,1.554775238E-2,-1.060626209E-1
6.932302875E1,8.292913437E-3,3.650856018E-2,-1.065992117E-1
6.932780624E1,2.917718887E-2,5.966854095E-2,-8.295023441E-2
6.933258369E1,3.140962124E-2,6.719589233E-2,-7.729059458E-2
6.933736114E1,2.235102654E-2,5.449771881E-2,-5.045640469E-2
6.934213864E1,4.069077969E-2,8.165836334E-2,-9.633600712E-3
6.934691609E1,6.058490276E-2,9.849834442E-2,5.210718513E-2
6.935169354E1,1.052275896E-1,9.561920166E-2,1.021423638E-1
6.935647104E1,1.216664314E-1,9.336185455E-2,1.536297500E-1
6.936124848E1,1.410377026E-1,8.935356140E-2,2.257035971E-1
6.936602593E1,1.829048395E-1,7.886695862E-2,2.641313374E-1
6.937080343E1,1.753523350E-1,1.152420044E-2,2.837589383E-1
6.937558088E1,1.432534456E-1,-2.201271057E-2,2.777818739E-1
6.938035833E1,9.502899647E-2,-1.968288422E-2,1.969219446E-1
6.938513583E1,2.101707458E-2,8.087158203E-3,1.464638710E-1
6.938991328E1,8.543729782E-4,-2.382278442E-3,1.222190559E-1
6.939469072E1,3.716206551E-2,-3.947830200E-2,3.548032045E-2
6.939946822E1,7.500886917E-2,-7.447528839E-2,-4.753428698E-2
6.940424567E1,9.826338291E-2,-6.111621857E-2,-4.305070639E-2
6.940902317E1,9.928095341E-2,-2.473354340E-2,-4.724234343E-2
6.941380062E1,9.555184841E-2,-2.661037445E-2,-9.194910526E-2
6.941857807E1,7.120835781E-2,-2.013397217E-2,-1.619538665E-1
6.942335557E1,5.831754208E-2,-1.191902161E-2,-1.795665026E-1
6.942813302E1,-1.570713520E-2,-1.385498047E-2,-1.940877438E-1
6.943291046E1,-5.603230000E-2,-1.755619049E-2,-2.041974664E-1
6.943768796E1,-7.417321205E-2,-3.784084320E-2,-2.110004127E-1
6.944246541E1,-8.683431149E-2,-2.531814575E-2,-2.026309967E-1
6.944724291E1,-9.820771217E-2,-3.840065002E-2,-1.351158023E-1
6.945202036E1,-7.277917862E-2,-6.266403198E-2,-9.298354387E-2
6.945679781E1,-7.014822960E-2,-5.233192444E-2,-6.771785021E-2
6.946157531E1,-2.719914913E-2,-6.167125702E-2,-2.522820234E-2
6.946635276E1,-8.820652962E-3,-4.540634155E-2,1.400980353E-2
6.947113020E1,1.066970825E-2,-2.037048340E-2,5.011293292E-2
6.947590770E1,3.364467621E-2,-4.061412811E-2,7.115489244E-2
6.948068515E1,4.988861084E-2,-1.975631714E-2,9.846350551E-2
6.948546260E1,3.995561600E-2,-2.218914032E-2,8.921608329E-2
6.949024010E1,2.835381031E-2,-1.509761810E-2,8.526396751E-2
6.949501755E1,7.375001907E-3,5.002021790E-3,6.923037767E-2
6.949979505E1,4.938125610E-3,1.307201385E-2,4.899871349E-2
6.950457250E1,-3.908407688E-2,1.632404327E-2,2.340015769E-2
6.950934994E1,-5.130839348E-2,7.699012756E-3,9.622216225E-3
6.951412744E1,-6.770730019E-2,1.501083374E-3,-8.932083845E-3
6.951890489E1,-6.562495232E-2,-5.834579468E-3,-1.734510064E-2
6.952368234E1,-6.419217587E-2,-1.244544983E-3,-3.866553307E-3
6.952845984E1,-6.569015980E-2,4.494667053E-3,9.647786617E-3
6.953323729E1,-6.257331371E-2,-1.708030701E-3,4.268211126E-2
6.953801474E1,-6.832969189E-2,-3.705024719E-3,5.366250873E-2
6.954279224E1,-6.217694283E-2,4.988670349E-3,6.643450260E-2
6.954756968E1,-4.778325558E-2,1.062679291E-2,8.948969841E-2
6.955234718E1,-5.253803730E-2,7.894515991E-3,9.175744653E-2
6.955712463E1,-2.045321465E-2,1.170825958E-2,7.875949144E-2
6.956190208E1,8.502006531E-3,1.016521454E-2,6.479814649E-2
6.956667958E1,1.072049141E-3,-1.331043243E-2,6.052044034E-2
6.957145703E1,7.355570793E-3,-2.294063568E-2,5.086889863E-2
6.957623447E1,-3.020763397E-3,-2.180671692E-2,3.054893017E-2
6.958101197E1,-1.458740234E-2,-9.425163269E-3,1.921048760E-2
6.958578942E1,-4.745781422E-2,-1.257610321E-2,7.321536541E-3
6.959056692E1,-6.342947483E-2,-4.424095154E-3,2.100852132E-2
6.959534437E1,-6.094419956E-2,8.989334106E-3,2.386620641E-2
6.960012182E1,-6.923031807E-2,2.346134186E-2,3.264835477E-2
6.960489932E1,-4.897403717E-2,3.365612030E-2,3.668946028E-2
6.960967677E1,-3.602373600E-2,3.189754486E-2,4.546412826E-2
6.961445421E1,-2.023327351E-2,3.310680389E-2,6.443768740E-2
6.961923171E1,-2.774786949E-2,5.386924744E-2,5.608630180E-2
6.962400916E1,-2.879500389E-2,9.993171692E-2,3.791880608E-2
6.962878666E1,-1.869356632E-2,1.224479675E-1,2.527371049E-2
6.963356411E1,-5.130648613E-3,1.311225891E-1,2.355876565E-2
6.963834156E1,1.830303669E-2,1.230916977E-1,1.598757505E-2
6.964311906E1,9.447097778E-3,9.790229797E-2,-1.685413718E-2
6.964789650E1,1.243448257E-2,9.484481812E-2,-1.459264457E-1
6.965267395E1,1.586210728E-2,1.066198349E-1,-2.502255440E-1
6.965745145E1,8.279919624E-3,1.200666428E-1,-1.837758720E-1
6.966222890E1,2.497851849E-2,9.960937500E-2,-2.456417680E-1
6.966700635E1,2.557420731E-2,5.860137939E-2,-2.470521480E-1
6.967178385E1,7.874608040E-3,2.864360809E-2,-2.735670805E-1
6.967656130E1,3.361105919E-3,1.910305023E-2,-2.494780123E-1
6.968133880E1,-1.913309097E-4,5.765056610E-2,-1.023384333E-1
6.968611625E1,4.370057583E-2,6.443023682E-2,-3.418412805E-2
