"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.606038296E1,1.875000000E1,-3.620625305E1,-3.830625153E1
3.607038296E1,1.886250114E1,-3.607500076E1,-3.828750229E1
3.608038296E1,1.884375000E1,-3.615000153E1,-3.826875305E1
3.609038296E1,1.880625153E1,-3.598125076E1,-3.840000153E1
3.610038296E1,1.910625076E1,-3.571875000E1,-3.856875229E1
3.611038296E1,1.908750153E1,-3.570000076E1,-3.849375153E1
3.612038296E1,1.918125153E1,-3.555000305E1,-3.830625153E1
3.613038296E1,1.936875153E1,-3.570000076E1,-3.825000000E1
3.614038296E1,1.942500114E1,-3.568125153E1,-3.826875305E1
3.615038296E1,1.940625000E1,-3.577500153E1,-3.841875076E1
3.616038296E1,1.918125153E1,-3.592500305E1,-3.819375229E1
3.617038296E1,1.916250038E1,-3.620625305E1,-3.828750229E1
3.618038296E1,1.918125153E1,-3.626250076E1,-3.796875000E1
3.619038296E1,1.940625000E1,-3.637500000E1,-3.785625076E1
3.620038296E1,1.916250038E1,-3.645000076E1,-3.806250000E1
3.621038296E1,1.912500000E1,-3.663750076E1,-3.791250229E1
3.622038296E1,1.903125000E1,-3.658125305E1,-3.768750000E1
3.623038296E1,1.921875000E1,-3.673125076E1,-3.740625000E1
3.624038296E1,1.931250000E1,-3.684375000E1,-3.748125076E1
3.625038296E1,1.968750000E1,-3.665625000E1,-3.736875153E1
3.626038296E1,1.927500153E1,-3.656250000E1,-3.748125076E1
3.627038296E1,1.920000076E1,-3.671250153E1,-3.750000000E1
3.628038296E1,1.923750114E1,-3.650625229E1,-3.746250153E1
3.629038296E1,1.929375076E1,-3.624375153E1,-3.759375000E1
3.630038296E1,1.951875114E1,-3.622500229E1,-3.768750000E1
3.631038296E1,1.950000000E1,-3.594375229E1,-3.768750000E1
3.632038296E1,1.921875000E1,-3.594375229E1,-3.796875000E1
3.633038296E1,1.891875076E1,-3.633750153E1,-3.789375305E1
3.634038296E1,1.914375114E1,-3.645000076E1,-3.815625000E1
3.635038296E1,1.918125153E1,-3.624375153E1,-3.825000000E1
3.636038296E1,1.935000038E1,-3.646875000E1,-3.843750000E1
3.637038296E1,1.940625000E1,-3.648750305E1,-3.851250076E1
3.638038296E1,1.920000076E1,-3.654375076E1,-3.828750229E1
3.639038296E1,1.920000076E1,-3.663750076E1,-3.840000153E1
3.640038296E1,1.921875000E1,-3.667500305E1,-3.810000229E1
3.641038296E1,1.936875153E1,-3.635625076E1,-3.819375229E1
3.642038296E1,1.944375038E1,-3.628125000E1,-3.813750076E1
3.643038296E1,1.950000000E1,-3.622500229E1,-3.783750153E1
3.644038296E1,1.938750076E1,-3.620625305E1,-3.772500229E1
3.645038296E1,1.931250000E1,-3.641250229E1,-3.744375229E1
3.646038296E1,1.921875000E1,-3.626250076E1,-3.759375000E1
3.647038296E1,1.912500000E1,-3.639375305E1,-3.750000000E1
3.648038296E1,1.951875114E1,-3.626250076E1,-3.761250305E1
3.649038296E1,1.940625000E1,-3.618750000E1,-3.766875076E1
3.650038296E1,1.940625000E1,-3.635625076E1,-3.744375229E1
3.651038296E1,1.948125076E1,-3.639375305E1,-3.757500076E1
3.652038296E1,1.950000000E1,-3.660000229E1,-3.723750305E1
3.653038296E1,1.916250038E1,-3.673125076E1,-3.761250305E1
3.654038296E1,1.936875153E1,-3.725625229E1,-3.802500153E1
3.655038296E1,1.933125114E1,-3.721875000E1,-3.785625076E1
3.656038296E1,1.882500076E1,-3.721875000E1,-3.778125000E1
3.657038296E1,1.895625114E1,-3.716250229E1,-3.748125076E1
3.658038296E1,1.897500038E1,-3.695625305E1,-3.781875229E1
3.659038296E1,1.884375000E1,-3.708750153E1,-3.808125305E1
3.660038296E1,1.865625000E1,-3.690000153E1,-3.832500076E1
3.661038296E1,1.897500038E1,-3.667500305E1,-3.791250229E1
3.662038296E1,1.920000076E1,-3.628125000E1,-3.748125076E1
3.663038296E1,1.933125114E1,-3.618750000E1,-3.774375153E1
3.664038296E1,1.991250038E1,-3.669375229E1,-3.815625000E1
3.665038296E1,1.978125000E1,-3.682500076E1,-3.811875153E1
3.666038296E1,1.976250076E1,-3.705000305E1,-3.765000153E1
3.667038296E1,1.993125153E1,-3.688125229E1,-3.746250153E1
3.668038296E1,2.025000000E1,-3.675000000E1,-3.738750076E1
3.669038296E1,2.019375038E1,-3.690000153E1,-3.748125076E1
3.670038296E1,1.998750114E1,-3.676875305E1,-3.757500076E1
3.671038296E1,2.004375076E1,-3.703125000E1,-3.750000000E1
3.672038296E1,1.970625114E1,-3.676875305E1,-3.695625305E1
3.673038296E1,1.936875153E1,-3.705000305E1,-3.721875000E1
3.674038296E1,1.895625114E1,-3.736875153E1,-3.774375153E1
3.675038296E1,1.867500114E1,-3.755625153E1,-3.796875000E1
3.676038296E1,1.850625038E1,-3.744375229E1,-3.778125000E1
3.677038296E1,1.845000076E1,-3.714375305E1,-3.798750305E1
3.678038296E1,1.846875000E1,-3.746250153E1,-3.785625076E1
3.679038296E1,1.826250076E1,-3.710625076E1,-3.811875153E1
3.680038296E1,1.826250076E1,-3.701250076E1,-3.823125076E1
3.681038296E1,1.867500114E1,-3.680625153E1,-3.810000229E1
3.682038296E1,1.921875000E1,-3.639375305E1,-3.796875000E1
3.683038296E1,1.938750076E1,-3.626250076E1,-3.759375000E1
3.684038296E1,1.946250153E1,-3.660000229E1,-3.766875076E1
3.685038296E1,1.935000038E1,-3.690000153E1,-3.783750153E1
3.686038296E1,1.944375038E1,-3.656250000E1,-3.785625076E1
3.687038296E1,1.959375000E1,-3.675000000E1,-3.772500229E1
3.688038296E1,2.002500153E1,-3.645000076E1,-3.774375153E1
3.689038296E1,1.987500000E1,-3.641250229E1,-3.793125153E1
3.690038296E1,1.995000076E1,-3.671250153E1,-3.785625076E1
3.691038296E1,1.974375153E1,-3.688125229E1,-3.823125076E1
3.692038296E1,1.959375000E1,-3.673125076E1,-3.834375000E1
3.693038296E1,1.957500076E1,-3.673125076E1,-3.819375229E1
3.694038296E1,1.957500076E1,-3.697500229E1,-3.808125305E1
3.695038296E1,1.953750038E1,-3.688125229E1,-3.813750076E1
3.696038296E1,1.905000114E1,-3.720000076E1,-3.813750076E1
3.697038296E1,1.906875038E1,-3.714375305E1,-3.806250000E1
3.698038296E1,1.895625114E1,-3.688125229E1,-3.806250000E1
3.699038296E1,1.895625114E1,-3.701250076E1,-3.791250229E1
3.700038296E1,1.916250038E1,-3.695625305E1,-3.796875000E1
3.701038296E1,1.935000038E1,-3.676875305E1,-3.806250000E1
3.702038296E1,1.925625038E1,-3.643125153E1,-3.815625000E1
3.703038296E1,1.912500000E1,-3.654375076E1,-3.793125153E1
3.704038296E1,1.933125114E1,-3.637500000E1,-3.802500153E1
3.705038296E1,1.910625076E1,-3.631875229E1,-3.804375076E1
3.706038296E1,1.946250153E1,-3.624375153E1,-3.798750305E1
3.707038296E1,1.942500114E1,-3.618750000E1,-3.843750000E1
3.708038296E1,1.940625000E1,-3.616875076E1,-3.825000000E1
3.709038296E1,1.929375076E1,-3.609375000E1,-3.811875153E1
3.710038296E1,1.936875153E1,-3.630000305E1,-3.821250153E1
3.711038296E1,1.942500114E1,-3.622500229E1,-3.832500076E1
3.712038296E1,1.961250114E1,-3.622500229E1,-3.823125076E1
3.713038296E1,1.976250076E1,-3.624375153E1,-3.806250000E1
3.714038296E1,1.923750114E1,-3.615000153E1,-3.778125000E1
3.715038296E1,1.935000038E1,-3.586875153E1,-3.718125153E1
3.716038296E1,1.923750114E1,-3.620625305E1,-3.742500305E1
3.717038296E1,1.944375038E1,-3.641250229E1,-3.753750229E1
3.718038296E1,1.940625000E1,-3.658125305E1,-3.755625153E1
3.719038296E1,1.965000153E1,-3.622500229E1,-3.759375000E1
3.720038296E1,1.942500114E1,-3.656250000E1,-3.757500076E1
3.721038296E1,1.970625114E1,-3.675000000E1,-3.770625305E1
3.722038296E1,1.970625114E1,-3.675000000E1,-3.774375153E1
3.723038296E1,1.989375114E1,-3.695625305E1,-3.808125305E1
3.724038296E1,1.981875038E1,-3.682500076E1,-3.793125153E1
3.725038296E1,1.983750153E1,-3.682500076E1,-3.781875229E1
3.726038296E1,1.970625114E1,-3.684375000E1,-3.798750305E1
3.727038296E1,1.953750038E1,-3.712500000E1,-3.798750305E1
3.728038296E1,1.955625153E1,-3.705000305E1,-3.819375229E1
3.729038296E1,1.957500076E1,-3.699375153E1,-3.791250229E1
3.730038296E1,1.951875114E1,-3.701250076E1,-3.802500153E1
3.731038296E1,1.966875076E1,-3.684375000E1,-3.810000229E1
3.732038296E1,1.951875114E1,-3.656250000E1,-3.828750229E1
3.733038296E1,1.940625000E1,-3.648750305E1,-3.830625153E1
3.734038296E1,1.931250000E1,-3.639375305E1,-3.800625229E1
3.735038296E1,1.929375076E1,-3.645000076E1,-3.802500153E1
3.736038296E1,1.948125076E1,-3.645000076E1,-3.841875076E1
3.737038296E1,1.940625000E1,-3.630000305E1,-3.877500153E1
3.738038296E1,1.923750114E1,-3.633750153E1,-3.911250305E1
3.739038296E1,1.893750000E1,-3.650625229E1,-3.907500076E1
3.740038296E1,1.895625114E1,-3.667500305E1,-3.886875153E1
3.741038296E1,1.890000153E1,-3.686250305E1,-3.886875153E1
3.742038296E1,1.891875076E1,-3.690000153E1,-3.903750229E1
3.743038296E1,1.923750114E1,-3.697500229E1,-3.873750305E1
3.744038296E1,1.899375153E1,-3.678750229E1,-3.830625153E1
3.745038296E1,1.899375153E1,-3.697500229E1,-3.821250153E1
3.746038296E1,1.925625038E1,-3.736875153E1,-3.851250076E1
3.747038296E1,1.970625114E1,-3.753750229E1,-3.849375153E1
3.748038296E1,1.968750000E1,-3.763125229E1,-3.851250076E1
3.749038296E1,1.974375153E1,-3.733125305E1,-3.832500076E1
3.750038296E1,1.976250076E1,-3.729375076E1,-3.811875153E1
3.751038296E1,1.944375038E1,-3.727500153E1,-3.826875305E1
3.752038296E1,1.936875153E1,-3.738750076E1,-3.795000076E1
3.753038296E1,1.925625038E1,-3.716250229E1,-3.795000076E1
3.754038296E1,1.916250038E1,-3.667500305E1,-3.721875000E1
3.755038296E1,1.886250114E1,-3.637500000E1,-3.688125229E1
3.756038296E1,1.903125000E1,-3.660000229E1,-3.705000305E1
3.757038296E1,1.916250038E1,-3.665625000E1,-3.710625076E1
3.758038296E1,1.914375114E1,-3.690000153E1,-3.712500000E1
3.759038296E1,1.923750114E1,-3.703125000E1,-3.712500000E1
3.760038296E1,1.933125114E1,-3.675000000E1,-3.748125076E1
3.761038296E1,1.953750038E1,-3.684375000E1,-3.746250153E1
3.762038296E1,1.976250076E1,-3.686250305E1,-3.774375153E1
3.763038296E1,1.950000000E1,-3.703125000E1,-3.804375076E1
3.764038296E1,1.938750076E1,-3.697500229E1,-3.796875000E1
3.765038296E1,1.948125076E1,-3.721875000E1,-3.838125229E1
3.766038296E1,1.980000114E1,-3.710625076E1,-3.834375000E1
3.767038296E1,1.972500038E1,-3.680625153E1,-3.847500229E1
3.768038296E1,1.981875038E1,-3.697500229E1,-3.826875305E1
3.769038296E1,1.974375153E1,-3.697500229E1,-3.819375229E1
3.770038296E1,1.966875076E1,-3.699375153E1,-3.825000000E1
3.771038296E1,1.985625076E1,-3.675000000E1,-3.813750076E1
3.772038296E1,1.976250076E1,-3.639375305E1,-3.804375076E1
3.773038296E1,1.929375076E1,-3.618750000E1,-3.793125153E1
3.774038296E1,1.920000076E1,-3.594375229E1,-3.800625229E1
3.775038296E1,1.923750114E1,-3.611250305E1,-3.785625076E1
3.776038296E1,1.912500000E1,-3.639375305E1,-3.778125000E1
3.777038296E1,1.893750000E1,-3.645000076E1,-3.806250000E1
3.778038296E1,1.890000153E1,-3.665625000E1,-3.791250229E1
3.779038296E1,1.875000000E1,-3.680625153E1,-3.781875229E1
3.780038296E1,1.906875038E1,-3.669375229E1,-3.757500076E1
3.781038296E1,1.925625038E1,-3.680625153E1,-3.768750000E1
3.782038296E1,1.891875076E1,-3.714375305E1,-3.810000229E1
3.783038296E1,1.895625114E1,-3.720000076E1,-3.834375000E1
3.784038296E1,1.878750038E1,-3.736875153E1,-3.868125153E1
3.785038296E1,1.914375114E1,-3.735000229E1,-3.858750153E1
3.786038296E1,1.927500153E1,-3.729375076E1,-3.845625305E1
3.787038296E1,1.927500153E1,-3.710625076E1,-3.858750153E1
3.788038296E1,1.933125114E1,-3.725625229E1,-3.885000229E1
3.789038296E1,1.927500153E1,-3.710625076E1,-3.868125153E1
3.790038296E1,1.965000153E1,-3.697500229E1,-3.821250153E1
3.791038296E1,1.940625000E1,-3.706875229E1,-3.826875305E1
3.792038296E1,1.951875114E1,-3.663750076E1,-3.828750229E1
3.793038296E1,1.918125153E1,-3.676875305E1,-3.821250153E1
3.794038296E1,1.886250114E1,-3.654375076E1,-3.832500076E1
3.795038296E1,1.884375000E1,-3.680625153E1,-3.855000305E1
3.796038296E1,1.869375038E1,-3.684375000E1,-3.851250076E1
3.797038296E1,1.869375038E1,-3.703125000E1,-3.847500229E1
3.798038296E1,1.876875114E1,-3.688125229E1,-3.866250229E1
3.799038296E1,1.891875076E1,-3.678750229E1,-3.873750305E1
3.800038296E1,1.897500038E1,-3.676875305E1,-3.836250305E1
3.801038296E1,1.891875076E1,-3.663750076E1,-3.845625305E1
3.802038296E1,1.925625038E1,-3.693750000E1,-3.841875076E1
3.803038296E1,1.931250000E1,-3.688125229E1,-3.826875305E1
3.804038296E1,1.959375000E1,-3.690000153E1,-3.802500153E1
3.805038296E1,1.953750038E1,-3.697500229E1,-3.804375076E1
3.806038296E1,1.940625000E1,-3.723750305E1,-3.789375305E1
3.807038296E1,1.951875114E1,-3.750000000E1,-3.778125000E1
3.808038296E1,1.951875114E1,-3.753750229E1,-3.785625076E1
3.809038296E1,1.948125076E1,-3.772500229E1,-3.781875229E1
3.810038296E1,1.935000038E1,-3.740625000E1,-3.776250076E1
3.811038296E1,1.912500000E1,-3.733125305E1,-3.740625000E1
3.812038296E1,1.858125114E1,-3.723750305E1,-3.744375229E1
3.813038296E1,1.875000000E1,-3.699375153E1,-3.714375305E1
3.814038296E1,1.865625000E1,-3.680625153E1,-3.688125229E1
3.815038296E1,1.854375076E1,-3.645000076E1,-3.631875229E1
3.816038296E1,1.835625076E1,-3.643125153E1,-3.648750305E1
3.817038296E1,1.848750114E1,-3.611250305E1,-3.646875000E1
3.818038296E1,1.846875000E1,-3.697500229E1,-3.691875076E1
3.819038296E1,1.899375153E1,-3.699375153E1,-3.721875000E1
3.820038296E1,1.912500000E1,-3.714375305E1,-3.757500076E1
3.821038296E1,1.935000038E1,-3.712500000E1,-3.770625305E1
3.822038296E1,1.921875000E1,-3.727500153E1,-3.802500153E1
3.823038296E1,1.946250153E1,-3.766875076E1,-3.862500000E1
3.824038296E1,1.944375038E1,-3.787500000E1,-3.870000076E1
3.825038296E1,1.957500076E1,-3.811875153E1,-3.866250229E1
3.826038296E1,1.938750076E1,-3.736875153E1,-3.841875076E1
3.827038296E1,1.920000076E1,-3.759375000E1,-3.836250305E1
3.828038296E1,1.903125000E1,-3.761250305E1,-3.853125000E1
3.829038296E1,1.895625114E1,-3.765000153E1,-3.843750000E1
3.830038296E1,1.899375153E1,-3.744375229E1,-3.838125229E1
3.831038296E1,1.890000153E1,-3.688125229E1,-3.796875000E1
3.832038296E1,1.873125076E1,-3.665625000E1,-3.761250305E1
3.833038296E1,1.895625114E1,-3.645000076E1,-3.744375229E1
3.834038296E1,1.903125000E1,-3.654375076E1,-3.751875305E1
3.835038296E1,1.910625076E1,-3.635625076E1,-3.733125305E1
3.836038296E1,1.931250000E1,-3.626250076E1,-3.714375305E1
3.837038296E1,1.931250000E1,-3.618750000E1,-3.701250076E1
3.838038296E1,1.940625000E1,-3.654375076E1,-3.697500229E1
3.839038296E1,1.921875000E1,-3.669375229E1,-3.721875000E1
3.840038296E1,1.946250153E1,-3.676875305E1,-3.746250153E1
3.841038296E1,1.935000038E1,-3.678750229E1,-3.753750229E1
3.842038296E1,1.933125114E1,-3.669375229E1,-3.740625000E1
3.843038296E1,1.925625038E1,-3.665625000E1,-3.763125229E1
3.844038296E1,1.906875038E1,-3.650625229E1,-3.761250305E1
3.845038296E1,1.893750000E1,-3.673125076E1,-3.778125000E1
3.846038296E1,1.869375038E1,-3.665625000E1,-3.800625229E1
3.847038296E1,1.908750153E1,-3.652500153E1,-3.770625305E1
3.848038296E1,1.920000076E1,-3.667500305E1,-3.746250153E1
3.849038296E1,1.899375153E1,-3.663750076E1,-3.733125305E1
3.850038296E1,1.910625076E1,-3.675000000E1,-3.740625000E1
3.851038296E1,1.927500153E1,-3.684375000E1,-3.723750305E1
3.852038296E1,1.950000000E1,-3.682500076E1,-3.729375076E1
3.853038296E1,1.957500076E1,-3.669375229E1,-3.746250153E1
3.854038296E1,1.966875076E1,-3.637500000E1,-3.759375000E1
3.855038296E1,1.923750114E1,-3.646875000E1,-3.789375305E1
3.856038296E1,1.906875038E1,-3.615000153E1,-3.811875153E1
3.857038296E1,1.908750153E1,-3.630000305E1,-3.823125076E1
3.858038296E1,1.890000153E1,-3.601875305E1,-3.825000000E1
3.859038296E1,1.897500038E1,-3.626250076E1,-3.851250076E1
3.860038296E1,1.906875038E1,-3.631875229E1,-3.841875076E1
3.861038296E1,1.899375153E1,-3.628125000E1,-3.838125229E1
3.862038296E1,1.903125000E1,-3.639375305E1,-3.808125305E1
3.863038296E1,1.933125114E1,-3.628125000E1,-3.811875153E1
3.864038296E1,1.961250114E1,-3.637500000E1,-3.825000000E1
3.865038296E1,1.987500000E1,-3.633750153E1,-3.819375229E1
3.866038296E1,1.972500038E1,-3.673125076E1,-3.808125305E1
3.867038296E1,1.957500076E1,-3.626250076E1,-3.778125000E1
3.868038296E1,1.955625153E1,-3.641250229E1,-3.787500000E1
3.869038296E1,1.957500076E1,-3.643125153E1,-3.744375229E1
3.870038296E1,1.981875038E1,-3.633750153E1,-3.753750229E1
3.871038296E1,1.959375000E1,-3.658125305E1,-3.746250153E1
3.872038296E1,1.953750038E1,-3.665625000E1,-3.725625229E1
3.873038296E1,1.942500114E1,-3.660000229E1,-3.721875000E1
3.874038296E1,1.948125076E1,-3.645000076E1,-3.708750153E1
3.875038296E1,1.933125114E1,-3.667500305E1,-3.708750153E1
3.876038296E1,1.925625038E1,-3.675000000E1,-3.693750000E1
3.877038296E1,1.929375076E1,-3.690000153E1,-3.750000000E1
3.878038296E1,1.906875038E1,-3.690000153E1,-3.746250153E1
3.879038296E1,1.927500153E1,-3.720000076E1,-3.765000153E1
3.880038296E1,1.929375076E1,-3.725625229E1,-3.763125229E1
3.881038296E1,1.914375114E1,-3.759375000E1,-3.742500305E1
3.882038296E1,1.931250000E1,-3.768750000E1,-3.729375076E1
3.883038296E1,1.942500114E1,-3.766875076E1,-3.731250000E1
3.884038296E1,1.961250114E1,-3.755625153E1,-3.705000305E1
3.885038296E1,1.966875076E1,-3.750000000E1,-3.688125229E1
3.886038296E1,1.978125000E1,-3.750000000E1,-3.701250076E1
3.887038296E1,1.950000000E1,-3.733125305E1,-3.663750076E1
3.888038296E1,1.936875153E1,-3.729375076E1,-3.686250305E1
3.889038296E1,1.948125076E1,-3.766875076E1,-3.759375000E1
3.890038296E1,1.966875076E1,-3.766875076E1,-3.774375153E1
3.891038296E1,1.959375000E1,-3.763125229E1,-3.785625076E1
3.892038296E1,1.955625153E1,-3.759375000E1,-3.802500153E1
3.893038296E1,1.944375038E1,-3.757500076E1,-3.781875229E1
3.894038296E1,1.944375038E1,-3.761250305E1,-3.736875153E1
3.895038296E1,1.944375038E1,-3.774375153E1,-3.723750305E1
3.896038296E1,1.950000000E1,-3.778125000E1,-3.708750153E1
3.897038296E1,1.951875114E1,-3.776250076E1,-3.716250229E1
3.898038296E1,1.957500076E1,-3.804375076E1,-3.720000076E1
3.899038296E1,1.940625000E1,-3.870000076E1,-3.746250153E1
3.900038296E1,1.938750076E1,-3.885000229E1,-3.761250305E1
3.901038296E1,1.927500153E1,-3.890625000E1,-3.776250076E1
3.902038296E1,1.942500114E1,-3.886875153E1,-3.783750153E1
3.903038296E1,1.933125114E1,-3.873750305E1,-3.810000229E1
3.904038296E1,1.931250000E1,-3.856875229E1,-3.780000305E1
3.905038296E1,1.929375076E1,-3.804375076E1,-3.723750305E1
3.906038296E1,1.923750114E1,-3.757500076E1,-3.723750305E1
3.907038296E1,1.950000000E1,-3.703125000E1,-3.691875076E1
3.908038296E1,1.959375000E1,-3.706875229E1,-3.675000000E1
3.909038296E1,1.978125000E1,-3.710625076E1,-3.661875153E1
3.910038296E1,1.944375038E1,-3.765000153E1,-3.697500229E1
3.911038296E1,1.966875076E1,-3.751875305E1,-3.693750000E1
3.912038296E1,1.972500038E1,-3.753750229E1,-3.705000305E1
3.913038296E1,1.978125000E1,-3.735000229E1,-3.701250076E1
3.914038296E1,1.968750000E1,-3.763125229E1,-3.697500229E1
3.915038296E1,1.959375000E1,-3.772500229E1,-3.688125229E1
3.916038296E1,1.935000038E1,-3.780000305E1,-3.708750153E1
3.917038296E1,1.935000038E1,-3.789375305E1,-3.712500000E1
3.918038296E1,1.944375038E1,-3.748125076E1,-3.705000305E1
3.919038296E1,1.961250114E1,-3.753750229E1,-3.703125000E1
3.920038296E1,1.946250153E1,-3.780000305E1,-3.673125076E1
3.921038296E1,1.955625153E1,-3.789375305E1,-3.688125229E1
3.922038296E1,1.953750038E1,-3.772500229E1,-3.684375000E1
3.923038296E1,1.944375038E1,-3.736875153E1,-3.667500305E1
3.924038296E1,1.931250000E1,-3.716250229E1,-3.641250229E1
3.925038296E1,1.940625000E1,-3.701250076E1,-3.630000305E1
3.926038296E1,1.925625038E1,-3.701250076E1,-3.609375000E1
3.927038296E1,1.916250038E1,-3.686250305E1,-3.605625153E1
3.928038296E1,1.918125153E1,-3.665625000E1,-3.652500153E1
3.929038296E1,1.908750153E1,-3.682500076E1,-3.635625076E1
3.930038296E1,1.903125000E1,-3.684375000E1,-3.633750153E1
3.931038296E1,1.942500114E1,-3.691875076E1,-3.639375305E1
3.932038296E1,1.946250153E1,-3.705000305E1,-3.637500000E1
3.933038296E1,1.929375076E1,-3.684375000E1,-3.646875000E1
3.934038296E1,1.951875114E1,-3.710625076E1,-3.645000076E1
3.935038296E1,1.972500038E1,-3.753750229E1,-3.688125229E1
3.936038296E1,1.972500038E1,-3.750000000E1,-3.669375229E1
3.937038296E1,1.970625114E1,-3.748125076E1,-3.676875305E1
3.938038296E1,1.974375153E1,-3.748125076E1,-3.665625000E1
3.939038296E1,1.950000000E1,-3.778125000E1,-3.699375153E1
3.940038296E1,1.970625114E1,-3.785625076E1,-3.733125305E1
3.941038296E1,1.970625114E1,-3.798750305E1,-3.720000076E1
3.942038296E1,1.974375153E1,-3.761250305E1,-3.721875000E1
3.943038296E1,1.950000000E1,-3.725625229E1,-3.697500229E1
3.944038296E1,1.944375038E1,-3.735000229E1,-3.697500229E1
3.945038296E1,1.921875000E1,-3.746250153E1,-3.695625305E1
3.946038296E1,1.910625076E1,-3.757500076E1,-3.738750076E1
3.947038296E1,1.914375114E1,-3.735000229E1,-3.720000076E1
3.948038296E1,1.895625114E1,-3.706875229E1,-3.706875229E1
3.949038296E1,1.895625114E1,-3.738750076E1,-3.720000076E1
3.950038296E1,1.884375000E1,-3.727500153E1,-3.750000000E1
3.951038296E1,1.891875076E1,-3.738750076E1,-3.727500153E1
3.952038296E1,1.903125000E1,-3.740625000E1,-3.755625153E1
3.953038296E1,1.920000076E1,-3.740625000E1,-3.742500305E1
3.954038296E1,1.914375114E1,-3.740625000E1,-3.729375076E1
3.955038296E1,1.910625076E1,-3.735000229E1,-3.727500153E1
3.956038296E1,1.921875000E1,-3.757500076E1,-3.705000305E1
3.957038296E1,1.948125076E1,-3.727500153E1,-3.703125000E1
3.958038296E1,1.948125076E1,-3.742500305E1,-3.691875076E1
3.959038296E1,1.953750038E1,-3.727500153E1,-3.680625153E1
3.960038296E1,1.944375038E1,-3.729375076E1,-3.654375076E1
3.961038296E1,1.972500038E1,-3.746250153E1,-3.716250229E1
3.962038296E1,2.008125114E1,-3.736875153E1,-3.695625305E1
3.963038296E1,2.021250153E1,-3.740625000E1,-3.691875076E1
3.964038296E1,2.028750038E1,-3.736875153E1,-3.708750153E1
3.965038296E1,2.000625038E1,-3.733125305E1,-3.712500000E1
3.966038296E1,1.983750153E1,-3.720000076E1,-3.701250076E1
3.967038296E1,1.968750000E1,-3.718125153E1,-3.718125153E1
3.968038296E1,1.989375114E1,-3.703125000E1,-3.723750305E1
3.969038296E1,1.966875076E1,-3.667500305E1,-3.658125305E1
3.970038296E1,1.951875114E1,-3.663750076E1,-3.680625153E1
3.971038296E1,1.940625000E1,-3.703125000E1,-3.750000000E1
